District,Year,Yield,Rainfall,Temperature,Humidity,Sunlight,Soil_Moisture,Soil_Type,Pest_Risk,PFJ_Policy,Yield_Lag1,Growing_Degree_Days,Water_Availability,Climate_Stress,Moisture_Temp_Ratio,Rainfall_per_Sun,Years_Since_PFJ,Yield_Change,Yield_Growth_Rate
Tano South,2011,1.85,781.1,25.04372549019608,86.12895424836601,17.04764705882353,0.6701307189542484,Forest Ochrosol,0,0,2.2,426.9365931949251,523.4391045751634,0.2874328712681151,0.025730985346413396,43.279880056060755,0,-0.3500000000000001,-0.15901862789641075
Techiman,2011,2.01,684.63,25.7059477124183,82.30581699346406,17.04764705882353,0.5918300653594771,Forest Ochrosol,0,0,2.09,438.2259239138792,405.1846176470588,0.3085732622301167,0.022160983453295514,37.9345849222646,0,-0.08000000000000007,-0.038259206121473016
Tema,2011,0.8,670.85,25.85274509803921,87.47137254901962,15.939738562091504,0.8279738562091503,Coastal Savannah,0,0,0.7,412.08599797513773,555.4462614379086,0.29221593780196975,0.030833862727487366,39.602146015479704,0,0.10000000000000009,0.14265335235378046
Tolon/Kumbungu,2011,1.44,653.61,27.361633986928105,77.41980392156863,18.73013071895425,0.5613725490196079,Savanna Ochrosol,0,0,1.8,512.4869812593447,366.9187117647059,0.3489122978972732,0.019793378240419605,33.127504795094595,0,-0.3600000000000001,-0.1998889505830095
Upper Denkyira,2011,2.48,900.22,25.087124183006537,88.91888888888889,15.470980392156862,0.7572549019607843,Forest Ochrosol,0,0,2.45,388.1224063308984,681.6960078431372,0.2789972662363103,0.02902791801229164,54.65491297826243,0,0.029999999999999805,0.012239902080783273
Wa,2011,1.25,641.59,27.398888888888887,73.31326797385621,19.73934640522876,0.5513725490196079,Savanna Ochrosol,0,0,1.3,540.836158896151,353.7551137254902,0.36869444227009307,0.01941528597040757,30.935883294675275,0,-0.050000000000000044,-0.038431975403535774
Wa East,2011,1.2,735.36,28.11647058823529,70.03967320261438,19.79300653594771,0.5028758169934641,Savanna Ochrosol,0,0,1.5,556.5094861207227,369.7947607843137,0.39578547198610364,0.017271180429287828,35.36573697164394,0,-0.30000000000000004,-0.1998667554963358
Wa West,2011,1.2,641.59,27.398888888888887,73.31326797385621,18.321633986928106,0.5513725490196079,Savanna Ochrosol,0,0,1.4,501.99241387073346,353.7551137254902,0.36869444227009307,0.01941528597040757,33.20578375690496,0,-0.19999999999999996,-0.1427551748750892
Wassa West,2011,1.18,854.79,24.99281045751634,89.2124183006536,15.340065359477126,0.7475816993464052,Forest Ochrosol,0,0,1.3,383.3913459353241,639.0253607843136,0.2770440137656222,0.028761095325504787,52.31252024975699,0,-0.1200000000000001,-0.09223674096848587
Wenchi,2011,1.95,684.63,25.7059477124183,82.30581699346406,16.12470588235294,0.5918300653594771,Forest Ochrosol,0,0,2.0,414.5008462898885,405.1846176470588,0.3085732622301167,0.022160983453295514,39.97908079142621,0,-0.050000000000000044,-0.024987506246876585
West Ahanta,2011,1.15,798.28,25.587647058823528,87.28555555555556,16.511633986928107,0.754967320261438,Forest Ochrosol,0,0,1.2,422.49386282199157,602.6753124183007,0.2898282385811341,0.02839541681108973,45.58569466423815,0,-0.050000000000000044,-0.041631973355537095
West Akim,2011,2.5,791.22,24.88078431372549,88.69091503267974,15.939738562091504,0.734967320261438,Forest Ochrosol,0,0,2.5,396.59319718057156,581.5208431372549,0.2774058476787748,0.028398185748631233,46.70792274035604,0,0.0,0.0
West Gonja,2011,1.2,653.61,27.361633986928105,77.41980392156863,18.73013071895425,0.5613725490196079,Savanna Ochrosol,0,0,1.75,512.4869812593447,366.9187117647059,0.3489122978972732,0.019793378240419605,33.127504795094595,0,-0.55,-0.3141062250142776
West Mamprusi,2011,1.3,773.45,27.632287581699345,74.85065359477125,19.688954248366013,0.5304575163398693,Savanna Ochrosol,0,0,1.9,544.0508459737707,410.2823660130719,0.3642986088072967,0.01852655030885193,37.38468318480071,0,-0.5999999999999999,-0.31562335612835346
Yendi,2011,1.31,738.16,26.73522875816993,81.58549019607842,18.79183006535948,0.6424183006535948,Savanna Ochrosol,0,0,1.8,502.4038755820411,474.20749281045755,0.3237279175154603,0.023162538382322104,37.2961973482159,0,-0.49,-0.27207107162687394
Yilo Krobo,2011,2.0,708.03,25.467712418300653,87.49058823529411,16.411045751633985,0.7501960784313726,Forest Ochrosol,0,0,2.3,417.95179368618903,531.1613294117648,0.2878013687804028,0.02834382006934087,40.66556426879489,0,-0.2999999999999998,-0.13037809647979134
Zabzugu/Tatale,2011,1.52,749.74,26.537712418300654,80.43522875816994,18.45143790849673,0.5822875816993465,Savanna Ochrosol,0,0,1.83,489.65895291981707,436.564291503268,0.32587508898767936,0.021145096326606178,38.544194188980775,0,-0.31000000000000005,-0.16930638995084657
A.M.A,2012,1.85,683.6,25.591503267973856,86.87758169934641,16.625163398692813,0.8142483660130719,Coastal Savannah,0,0,1.53,425.46292344824644,556.620183006536,0.29121765498201224,0.030620621850804965,38.785456028776444,0,0.32000000000000006,0.20901371652514703
Abura Asebu Kwamankese,2012,2.1,741.99,25.087254901960783,87.36823529411765,15.573790849673202,0.696078431372549,Forest Ochrosol,0,0,1.84,390.70366083557604,516.4832352941177,0.28389448786051236,0.02668270134165132,44.768876760299555,0,0.26,0.1412275936990766
Adaklu Anyigbe,2012,1.98,663.03,25.614248366013072,84.46895424836602,17.121045751633986,0.6498039215686274,Tropical Black Earth,0,0,1.97,438.54271816822586,430.839494117647,0.2996906723765462,0.02441564054833275,36.58894796070001,0,0.010000000000000009,0.005073566717402339
Adansi North,2012,1.15,754.48,25.06607843137255,85.01581699346406,15.724444444444446,0.6839869281045752,Forest Ochrosol,0,0,1.1,394.1501577342048,516.0544575163399,0.29141243212602636,0.02624049988591087,45.11241031092214,0,0.04999999999999982,0.045413260672116096
Adansi South,2012,1.12,748.17,25.046666666666667,86.26803921568627,15.724444444444446,0.6986928104575164,Forest Ochrosol,0,0,1.0,393.84491851851857,522.741,0.2870084728816111,0.026824653588079717,44.735118256710074,0,0.1200000000000001,0.11988011988012
Afram Plains,2012,2.5,694.9399999999999,26.27640522875817,81.31588235294117,17.01339869281046,0.619281045751634,Forest Ochrosol,0,0,1.5,447.0509583707121,430.3631699346405,0.31921428134724117,0.02270390986487879,38.5790606121079,0,1.0,0.6662225183211193
Ahafo Ano North,2012,1.15,781.28,25.015882352941176,85.07980392156864,15.371764705882354,0.6420261437908497,Forest Ochrosol,0,0,1.0,384.5382574394464,501.602185620915,0.29061267815775144,0.02467823828078876,47.721184248347214,0,0.1499999999999999,0.14985014985014977
Ahafo Ano South,2012,1.0,731.03,25.01117647058824,84.1802614379085,15.724444444444446,0.6435294117647058,Forest Ochrosol,0,0,1.1,393.2868549019609,470.43930588235287,0.29362643467371774,0.024740496166806118,43.71027106032421,0,-0.10000000000000009,-0.0908265213442326
Akatsi,2012,1.92,652.45,25.847254901960785,85.1756862745098,17.121045751633986,0.7209150326797386,Tropical Black Earth,0,0,2.0,442.53203373061643,470.36101307189546,0.2999367457269236,0.026852467237798924,36.00509644655404,0,-0.08000000000000007,-0.039980009995002536
Akuapim North,2012,2.4,642.18,25.35013071895425,85.87313725490196,16.625163398692813,0.7183006535947712,Forest Ochrosol,0,0,2.35,421.4500653808365,461.27831372549014,0.29180632264461964,0.02725985162108062,36.43540689373852,0,0.04999999999999982,0.021267545725223234
Akuapim South,2012,2.25,642.18,25.35013071895425,85.87313725490196,16.625163398692813,0.7183006535947712,Forest Ochrosol,0,0,2.2,421.4500653808365,461.27831372549014,0.29180632264461964,0.02725985162108062,36.43540689373852,0,0.04999999999999982,0.022716946842344307
Amansie Central,2012,1.12,784.39,25.111437908496733,86.26372549019608,15.724444444444446,0.6890196078431373,Forest Ochrosol,0,0,1.1,394.8634103122731,540.4600901960785,0.2877649076685129,0.026387654722719367,46.90081052351847,0,0.020000000000000018,0.018165304268846518
Amansie West,2012,2.65,759.17,25.044117647058822,85.25640522875817,15.724444444444446,0.6881045751633987,Forest Ochrosol,0,0,1.0,393.8048366013072,522.3883503267974,0.2903450193714893,0.026420729029424685,45.39283816104172,0,1.65,1.6483516483516485
Amenfi East,2012,1.4,784.39,25.111437908496733,86.26372549019608,14.919019607843138,0.6890196078431373,Forest Ochrosol,0,0,1.38,374.63803453799824,540.4600901960785,0.2877649076685129,0.026387654722719367,49.27376304088092,0,0.020000000000000018,0.014482259232440276
Amenfi West,2012,1.42,825.49,24.88143790849673,87.35797385620916,14.919019607843138,0.6983006535947712,Forest Ochrosol,0,0,1.4,371.2066600281943,576.4402065359477,0.2815981039695179,0.02698075184476219,51.85558032689963,0,0.020000000000000018,0.014275517487508937
Aowin Suaman,2012,1.49,828.7,24.848366013071896,87.81849673202615,14.919019607843138,0.6730065359477124,Forest Ochrosol,0,0,1.46,370.71325977188263,557.7205163398693,0.27976566737041025,0.02603671487812279,52.057225910552184,0,0.030000000000000027,0.02053388090349078
Asante Akim North,2012,1.4,665.16,26.055947712418305,81.42816993464052,16.6140522875817,0.6058823529411765,Forest Ochrosol,0,0,1.2,432.8948776966125,403.00870588235296,0.31610489148404913,0.022393684352926397,37.76303085400471,0,0.19999999999999996,0.1665278934221482
Asante Akim South,2012,1.12,754.48,25.06607843137255,85.01581699346406,15.724444444444446,0.6839869281045752,Forest Ochrosol,0,0,1.0,394.1501577342048,516.0544575163399,0.29141243212602636,0.02624049988591087,45.11241031092214,0,0.1200000000000001,0.11988011988012
Asikuma Odoben Brakwa,2012,2.25,741.99,25.087254901960783,87.36823529411765,16.625163398692813,0.696078431372549,Forest Ochrosol,0,0,2.05,417.07971196975524,516.4832352941177,0.28389448786051236,0.02668270134165132,42.09833311701555,0,0.20000000000000018,0.09751340809361297
Assin North,2012,1.51,748.17,25.046666666666667,86.26803921568627,15.573790849673202,0.6986928104575164,Forest Ochrosol,0,0,1.45,390.0715481481481,522.741,0.2870084728816111,0.026824653588079717,45.141754640565665,0,0.06000000000000005,0.041350792556857384
Assin South,2012,2.7,741.99,25.087254901960783,87.36823529411765,15.573790849673202,0.696078431372549,Forest Ochrosol,0,0,2.5,390.70366083557604,516.4832352941177,0.28389448786051236,0.02668270134165132,44.768876760299555,0,0.20000000000000018,0.07996801279488212
Asunafo North,2012,1.78,781.28,25.015882352941176,85.07980392156864,15.371764705882354,0.6420261437908497,Forest Ochrosol,0,0,1.74,384.5382574394464,501.602185620915,0.29061267815775144,0.02467823828078876,47.721184248347214,0,0.040000000000000036,0.022975301550832876
Asunafo South,2012,1.65,801.65,24.909607843137252,86.19549019607842,15.371764705882354,0.6929411764705882,Forest Ochrosol,0,0,1.62,382.90463068050747,555.496294117647,0.28567541494545723,0.026744564435934887,48.96539954009772,0,0.029999999999999805,0.01850709438618125
Asuogyaman,2012,1.8,657.82,25.764901960784314,82.8707843137255,17.121045751633986,0.6596732026143791,Forest Ochrosol,0,0,1.8,441.12206525695245,433.9462261437909,0.30719757984387747,0.024646950083393772,36.30143695987766,0,0.0,0.0
Asutifi,2012,1.85,781.28,25.015882352941176,85.07980392156864,15.469869281045751,0.6420261437908497,Forest Ochrosol,0,0,1.82,386.9924299500192,501.602185620915,0.29061267815775144,0.02467823828078876,47.43692780240407,0,0.030000000000000027,0.01647446457990117
Atebubu Amantin,2012,2.03,742.65,25.981045751633985,81.73228758169935,17.01339869281046,0.6135294117647059,Forest Ochrosol,0,0,2.0,442.0258898286984,455.6376176470588,0.31403756031739505,0.022739274726871928,41.22764463634549,0,0.029999999999999805,0.01499250374812584
Atiwa,2012,2.33,686.97,24.933202614379088,86.00058823529412,16.6140522875817,0.6694771241830065,Forest Ochrosol,0,0,2.2,414.2415319321629,459.9107,0.28658659809226744,0.025815443396559282,39.00124677637804,0,0.1299999999999999,0.05906406179009536
Atwima Mponua,2012,1.4,759.17,25.044117647058822,85.25640522875817,15.371764705882354,0.6881045751633987,Forest Ochrosol,0,0,1.2,384.9722837370242,522.3883503267974,0.2903450193714893,0.026420729029424685,46.37068841621154,0,0.19999999999999996,0.1665278934221482
Atwima Nwabiagya,2012,1.4,759.17,25.044117647058822,85.25640522875817,15.724444444444446,0.6881045751633987,Forest Ochrosol,0,0,1.2,393.8048366013072,522.3883503267974,0.2903450193714893,0.026420729029424685,45.39283816104172,0,0.19999999999999996,0.1665278934221482
Bawku,2012,1.2,836.71,27.212549019607845,74.92915032679738,19.992549019607843,0.583921568627451,Savanna Ochrosol,0,0,2.3,544.0482202229912,488.5730156862746,0.3583939620354717,0.020697228322815602,39.85747510788142,0,-1.0999999999999999,-0.4780530204259018
Bawku West,2012,1.7,826.64,27.51856209150327,73.80856209150326,19.20248366013072,0.6350980392156863,Savanna Ochrosol,0,0,1.3,528.4247389123842,524.9974431372549,0.3678531082824919,0.022269637479545485,40.91774129887608,0,0.3999999999999999,0.30745580322828586
Bekwai,2012,2.65,759.17,25.044117647058822,85.25640522875817,15.724444444444446,0.6881045751633987,Forest Ochrosol,0,0,1.0,393.8048366013072,522.3883503267974,0.2903450193714893,0.026420729029424685,45.39283816104172,0,1.65,1.6483516483516485
Berekum,2012,1.98,783.32,25.049934640522878,84.40960784313725,15.469869281045751,0.634313725490196,Forest Ochrosol,0,0,1.97,387.5192143876287,496.8706274509804,0.2932917650966087,0.024349916199154963,47.56079035195981,0,0.010000000000000009,0.005073566717402339
Bia,2012,2.75,828.7,24.848366013071896,87.81849673202615,15.078366013071896,0.6730065359477124,Forest Ochrosol,0,0,1.6,374.6727575718741,557.7205163398693,0.27976566737041025,0.02603671487812279,51.54130707848406,0,1.15,0.7183010618363522
Bibiani Anhwiaso Bekwai,2012,1.43,801.65,24.909607843137252,86.19549019607842,15.371764705882354,0.6929411764705882,Forest Ochrosol,0,0,1.42,382.90463068050747,555.496294117647,0.28567541494545723,0.026744564435934887,48.96539954009772,0,0.010000000000000009,0.007037297677691774
Birim North,2012,2.0,754.48,25.06607843137255,85.01581699346406,16.6140522875817,0.6839869281045752,Forest Ochrosol,0,0,2.0,416.44913770344743,516.0544575163399,0.29141243212602636,0.02624049988591087,42.83398207758957,0,0.0,0.0
Birim South,2012,2.5,748.17,25.046666666666667,86.26803921568627,15.573790849673202,0.6986928104575164,Forest Ochrosol,0,0,2.5,390.0715481481481,522.741,0.2870084728816111,0.026824653588079717,45.141754640565665,0,0.0,0.0
Bole,2012,1.38,741.33,26.21856209150327,79.6618954248366,17.91699346405229,0.6674509803921569,Savanna Ochrosol,0,0,1.44,469.7578056303132,494.8014352941177,0.3250427225074891,0.024521904505767883,39.18857409390871,0,-0.06000000000000005,-0.04163775156141573
Bolga,2012,1.9,826.64,27.51856209150327,73.80856209150326,19.20248366013072,0.6350980392156863,Savanna Ochrosol,0,0,2.29,528.4247389123842,524.9974431372549,0.3678531082824919,0.022269637479545485,40.91774129887608,0,-0.3900000000000001,-0.1702313400261895
Bongo,2012,1.7,826.64,27.51856209150327,73.80856209150326,19.20248366013072,0.6350980392156863,Savanna Ochrosol,0,0,1.06,528.4247389123842,524.9974431372549,0.3678531082824919,0.022269637479545485,40.91774129887608,0,0.6399999999999999,0.6032045240339302
Builsa,2012,1.6,838.75,27.537254901960782,74.69274509803921,19.648169934640524,0.5901307189542484,Savanna Ochrosol,0,0,1.25,541.0566638472383,494.97214052287586,0.36380309455409254,0.02067930923915533,40.62103337268966,0,0.3500000000000001,0.27977617905675467
Bunkpurugu/Yunyoo,2012,1.34,916.91,26.78607843137255,78.07522875816994,18.9959477124183,0.590326797385621,Savanna Ochrosol,0,0,1.2,508.82694530308856,541.2765437908497,0.33874171282248805,0.021245416075666802,45.854790839974115,0,0.14000000000000012,0.11656952539550386
Cape Coast,2012,1.25,809.9399999999999,25.450522875816997,86.8864705882353,15.573790849673202,0.8080392156862745,Forest Ochrosol,0,0,1.21,396.36112028279723,654.4632823529411,0.28958408166209676,0.03054908288505113,48.868723356429356,0,0.040000000000000036,0.03303055326176717
Central Gonja,2012,1.45,819.0,26.71986928104575,80.96209150326798,16.997581699346405,0.625032679738562,Savanna Ochrosol,0,0,1.41,454.1731611004314,511.9017647058823,0.3260027750753576,0.02254818279990757,45.506113748034416,0,0.040000000000000036,0.028348688873139648
Dangme East,2012,0.5,652.45,25.847254901960785,85.1756862745098,17.826470588235292,0.7209150326797386,Coastal Savannah,0,0,0.9,460.7653292964244,470.36101307189546,0.2999367457269236,0.026852467237798924,34.65599125136698,0,-0.4,-0.4439511653718091
Dormaa,2012,1.81,773.24,25.02745098039216,85.5116339869281,15.469869281045751,0.6426143790849673,Forest Ochrosol,0,0,1.8,387.1713951044471,496.89514248366015,0.2892957840118221,0.02468986992114911,46.94876363650794,0,0.010000000000000009,0.0055524708495280455
East Gonja,2012,1.62,862.24,26.59143790849673,82.09509803921569,16.983202614379085,0.6411111111111112,Savanna Ochrosol,0,0,1.52,451.60777780768075,552.7916444444445,0.32001211306047483,0.02323587169459125,47.946965759623176,0,0.10000000000000009,0.0657462195923735
East Mamprusi,2012,1.1,874.01,27.201895424836604,76.22732026143791,19.20248366013072,0.5598692810457516,Savanna Ochrosol,0,0,1.2,522.3439524200095,489.33135032679735,0.3522315073571106,0.019852186266625566,43.262502507295416,0,-0.09999999999999987,-0.08326394671107401
Ejura Sekyedumase,2012,1.4,742.65,25.981045751633985,81.73228758169935,17.01339869281046,0.6135294117647059,Forest Ochrosol,0,0,1.18,442.0258898286984,455.6376176470588,0.31403756031739505,0.022739274726871928,41.22764463634549,0,0.21999999999999997,0.18628281117696868
Ejusu Juaben,2012,1.12,733.06,25.385490196078432,83.20535947712419,15.724444444444446,0.6384967320261438,Forest Ochrosol,0,0,1.0,399.17273028322444,468.0564143790849,0.30147119320801463,0.024198782258024562,43.83165027903269,0,0.1200000000000001,0.11988011988012
Fanteakwa,2012,1.8,657.82,25.764901960784314,82.8707843137255,16.6140522875817,0.6596732026143791,Forest Ochrosol,0,0,1.9,428.05942836088684,433.9462261437909,0.30719757984387747,0.024646950083393772,37.3463181135086,0,-0.09999999999999987,-0.05260389268805885
Ga East,2012,1.78,683.6,25.591503267973856,86.87758169934641,16.625163398692813,0.8142483660130719,Coastal Savannah,0,0,1.2,425.46292344824644,556.620183006536,0.29121765498201224,0.030620621850804965,38.785456028776444,0,0.5800000000000001,0.4829308909242299
